date_releve,reference,marque,modele,finition,titre,condition,apport,energie,transmission,km,prix_mensuel,url
2026-08-23T09:41:13,ves00458625,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,26360,413,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00458625?apport=sans
2026-08-23T09:41:13,ves00410604,renault,clio-5,blue-dci-100-ch-gsr2-evolution,SANS APPORT RENAULT Clio 5 Blue dCi 100 ch GSR2 Evolution,,,Diesel,Manuelle,10,413,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/blue-dci-100-ch-gsr2-evolution-ves00410604?apport=sans
2026-08-23T09:41:13,ves00457275,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,10912,413,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00457275?apport=sans
2026-08-23T09:41:13,ves00446461,ds,ds3-ii,hybride-145-e-dct6-toile,DS DS3 II,occasion,SANS APPORT,Hybride,Automatique,11374,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds3-ii/hybride-145-e-dct6-toile-ves00446461?apport=sans
2026-08-23T09:41:13,ves00449040,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,100,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00449040?apport=sans
2026-08-23T09:41:13,ves00460451,peugeot,308-sw-iii,hybrid-145-e-dcs6-allure,PEUGEOT 308 SW III Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,13848,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-allure-ves00460451?apport=sans
2026-08-23T09:41:13,ves00451642,audi,audi-a1-sportback,30-tfsi-116-ch-s-tronic-7-design,SANS APPORT AUDI Audi A1 SportBack 30 TFSI 116 ch S tronic 7 Design,,,Essence,Automatique,10,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/audi-a1-sportback/30-tfsi-116-ch-s-tronic-7-design-ves00451642?apport=sans
2026-08-23T09:41:13,ves00457262,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,13485,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00457262?apport=sans
2026-08-23T09:41:13,ves00457272,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,12529,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00457272?apport=sans
2026-08-23T09:41:13,ves00457276,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,13482,416,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00457276?apport=sans
2026-08-23T09:41:13,ves00457266,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,20671,416,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00457266?apport=sans
2026-08-23T09:41:13,ves00457273,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,14260,416,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00457273?apport=sans
2026-08-23T09:41:13,ves00444858,renault,symbioz,mild-hybrid-140-ch-techno,SANS APPORT RENAULT Symbioz mild hybrid 140 ch Techno,,,Hybride,Manuelle,10,416,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/symbioz/mild-hybrid-140-ch-techno-ves00444858?apport=sans
2026-08-23T09:41:13,ves00444232,nissan,juke-ii,hybrid-143-n-connecta,SANS APPORT NISSAN Juke II HYBRID 143 N-Connecta,,,Hybride,Automatique,100,416,https://auto-dispo.cic-leasing.fr/leasing-voiture/nissan/juke-ii/hybrid-143-n-connecta-ves00444232?apport=sans
2026-08-23T09:41:13,ves00427810,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,418,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00427810?apport=sans
2026-08-23T09:41:13,ves00454781,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,21623,418,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00454781?apport=sans
2026-08-23T09:41:13,ves00460172,cupra,formentor,15-etsi-hybrid-150-ch-dsg7-v,SANS APPORT CUPRA Formentor 1.5 eTSI Hybrid 150 ch DSG7 V,,,Hybride,Automatique,100,418,https://auto-dispo.cic-leasing.fr/leasing-voiture/cupra/formentor/15-etsi-hybrid-150-ch-dsg7-v-ves00460172?apport=sans
2026-08-23T09:41:13,ves00451637,audi,audi-a1-sportback,30-tfsi-116-ch-s-tronic-7-design,SANS APPORT AUDI Audi A1 SportBack 30 TFSI 116 ch S tronic 7 Design,,,Essence,Automatique,10,419,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/audi-a1-sportback/30-tfsi-116-ch-s-tronic-7-design-ves00451637?apport=sans
2026-08-23T09:41:13,ves00456272,peugeot,2008-ii,hybrid-145-e-dcs6-gt-exclusive,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT Exclusive,,,Hybride,Automatique,10,419,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-exclusive-ves00456272?apport=sans
2026-08-23T09:41:13,ves00459195,dacia,bigster,155-extreme,SANS APPORT DACIA Bigster 155 Extreme,,,Hybride,Automatique,10,419,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/155-extreme-ves00459195?apport=sans
2026-08-23T09:41:13,ves00459199,dacia,bigster,155-journey,SANS APPORT DACIA Bigster 155 Journey,,,Hybride,Automatique,10,419,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/155-journey-ves00459199?apport=sans
2026-08-23T09:41:13,ves00451596,volkswagen,t-roc,15-tsi-evo2-150-start-stop-dsg7-life-plus,VOLKSWAGEN T-Roc 1.5 TSI EVO2 150 Start/Stop DSG7 Life Plus,occasion,SANS APPORT,Essence,Automatique,16459,419,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo2-150-start-stop-dsg7-life-plus-ves00451596?apport=sans
2026-08-23T09:41:13,ves00458361,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,24540,419,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00458361?apport=sans
2026-08-23T09:41:13,ves00454452,renault,symbioz,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Symbioz E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,420,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/symbioz/e-tech-full-hybrid-160-ch-techno-ves00454452?apport=sans
2026-08-23T09:41:13,ves00460222,hyundai,kona-ii-hybrid,hybrid-138-n-line-ultime-edition,SANS APPORT HYUNDAI Kona II Hybrid Hybrid 138 N Line Ultime Edition,,,Hybride,Automatique,10,420,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/kona-ii-hybrid/hybrid-138-n-line-ultime-edition-ves00460222?apport=sans
2026-08-23T09:41:13,ves00442479,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,12630,420,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00442479?apport=sans
2026-08-23T09:41:13,ves00442481,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,12803,420,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00442481?apport=sans
2026-08-23T09:41:13,ves00457235,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,2052,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00457235?apport=sans
2026-08-23T09:41:13,ves00457265,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,15373,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00457265?apport=sans
2026-08-23T09:41:13,ves00458621,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,15429,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00458621?apport=sans
2026-08-23T09:41:13,ves00458901,dacia,duster-iii,hybrid-155-journey,SANS APPORT DACIA Duster III Hybrid 155 Journey,,,Hybride,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-155-journey-ves00458901?apport=sans
2026-08-23T09:41:13,ves00458892,dacia,duster-iii,hybrid-155-extreme,SANS APPORT DACIA Duster III Hybrid 155 Extreme,,,Hybride,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-155-extreme-ves00458892?apport=sans
2026-08-23T09:41:13,ves00459036,dacia,duster-iii,hybrid-155-extreme,SANS APPORT DACIA Duster III Hybrid 155 Extreme,,,Hybride,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-155-extreme-ves00459036?apport=sans
2026-08-23T09:41:13,ves00460512,kia,sportage,hybride-239-ch-bva6-active,SANS APPORT KIA SPORTAGE,,,Hybride,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/kia/sportage/hybride-239-ch-bva6-active-ves00460512?apport=sans
2026-08-23T09:41:13,ves00457264,peugeot,308-sw-iii,hybrid-145-e-dcs6-gt,PEUGEOT 308 SW III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,15936,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-gt-ves00457264?apport=sans
2026-08-23T09:41:13,ves00455884,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,2436,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00455884?apport=sans
2026-08-23T09:41:13,ves00447028,peugeot,308-iii,bluehdi-130ch-ss-eat8-style,SANS APPORT PEUGEOT 308 III BlueHDi 130ch S&S EAT8 Style,,,Diesel,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-iii/bluehdi-130ch-ss-eat8-style-ves00447028?apport=sans
2026-08-23T09:41:13,ves00453634,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00453634?apport=sans
2026-08-23T09:41:13,ves00458363,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,1862,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00458363?apport=sans
2026-08-23T09:41:13,ves00458899,dacia,duster-iii,hybrid-155-journey,SANS APPORT DACIA Duster III Hybrid 155 Journey,,,Hybride,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-155-journey-ves00458899?apport=sans
2026-08-23T09:41:13,ves00450246,citroen,c5-aircross,145-ch-e-dcs6-plus,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Plus,,,Essence,Automatique,10,421,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-plus-ves00450246?apport=sans
2026-08-23T09:41:13,ves00428595,peugeot,2008-ii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,422,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-ves00428595?apport=sans
2026-08-23T09:41:13,ves00459071,toyota,yaris-cross,130h-2wd-design,SANS APPORT TOYOTA Yaris Cross 130h 2WD Design,,,Hybride,Automatique,10,422,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/yaris-cross/130h-2wd-design-ves00459071?apport=sans
2026-08-23T09:41:13,ves00447421,nissan,juke-ii,hybrid-143-n-connecta,SANS APPORT NISSAN Juke II HYBRID 143 N-Connecta,,,Hybride,Automatique,100,422,https://auto-dispo.cic-leasing.fr/leasing-voiture/nissan/juke-ii/hybrid-143-n-connecta-ves00447421?apport=sans
2026-08-23T09:41:13,ves00458919,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,422,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00458919?apport=sans
2026-08-23T09:41:13,ves00460143,audi,a3-sportback-iv,tfsi-mild-hybrid-150-s-tronic-7-design,SANS APPORT AUDI A3 Sportback IV TFSI Mild Hybrid 150 S tronic 7 Design,,,Essence,Automatique,10,423,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/a3-sportback-iv/tfsi-mild-hybrid-150-s-tronic-7-design-ves00460143?apport=sans
2026-08-23T09:41:13,ves00457440,peugeot,2008-ii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,424,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-ves00457440?apport=sans
2026-08-23T09:41:13,ves00460437,peugeot,308-sw-iii,hybrid-145-e-dcs6-allure,PEUGEOT 308 SW III Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,13453,424,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-allure-ves00460437?apport=sans
2026-08-23T09:41:13,ves00435370,peugeot,5008-iii,hybrid-145-ch-e-dcs6-allure,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,29300,424,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-allure-ves00435370?apport=sans
2026-08-23T09:41:13,ves00440555,volkswagen,t-roc,15-tsi-evo2-150-start-stop-dsg7-life-plus,SANS APPORT VOLKSWAGEN T-Roc 1.5 TSI EVO2 150 Start/Stop DSG7 Life Plus,,,Essence,Automatique,10,424,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo2-150-start-stop-dsg7-life-plus-ves00440555?apport=sans
2026-08-23T09:41:13,ves00451069,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,424,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00451069?apport=sans
2026-08-23T09:41:13,ves00450243,citroen,c5-aircross,145-ch-e-dcs6-plus,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Plus,,,Essence,Automatique,10,425,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-plus-ves00450243?apport=sans
2026-08-23T09:41:13,ves00455168,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,4920,425,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00455168?apport=sans
2026-08-23T09:41:13,ves00451446,dacia,duster-iii,hybrid-g-150-4x4-expression,SANS APPORT DACIA Duster III Hybrid-G 150 4x4 Expression,,,Essence,Automatique,10,425,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-g-150-4x4-expression-ves00451446?apport=sans
2026-08-23T09:41:13,ves00440566,volkswagen,t-roc,15-tsi-evo2-150-start-stop-dsg7-life-plus,SANS APPORT VOLKSWAGEN T-Roc 1.5 TSI EVO2 150 Start/Stop DSG7 Life Plus,,,Essence,Automatique,10,426,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo2-150-start-stop-dsg7-life-plus-ves00440566?apport=sans
2026-08-23T09:41:13,ves00460221,hyundai,kona-ii-hybrid,hybrid-138-n-line-ultime-edition,SANS APPORT HYUNDAI Kona II Hybrid Hybrid 138 N Line Ultime Edition,,,Hybride,Automatique,10,426,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/kona-ii-hybrid/hybrid-138-n-line-ultime-edition-ves00460221?apport=sans
2026-08-23T09:41:13,ves00450283,ds,n-4,hybride-145-e-dct6-etoile-alcantara,SANS APPORT DS N 4,,,Hybride,Automatique,10,427,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/n-4/hybride-145-e-dct6-etoile-alcantara-ves00450283?apport=sans
2026-08-23T09:41:13,ves00453734,volkswagen,t-roc,15-tsi-evo2-150-start-stop-dsg7-life-plus,VOLKSWAGEN T-Roc 1.5 TSI EVO2 150 Start/Stop DSG7 Life Plus,occasion,SANS APPORT,Essence,Automatique,24695,427,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo2-150-start-stop-dsg7-life-plus-ves00453734?apport=sans
2026-08-23T09:41:13,ves00452857,toyota,corolla-hybride-touring-sport-xii,140ch-design,SANS APPORT TOYOTA Corolla,,,Hybride,Automatique,10,427,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/corolla-hybride-touring-sport-xii/140ch-design-ves00452857?apport=sans
2026-08-23T09:41:13,ves00457142,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,6184,427,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00457142?apport=sans
2026-08-23T09:41:13,ves00445868,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,427,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00445868?apport=sans
2026-08-23T09:41:13,ves00442477,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,18456,428,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00442477?apport=sans
2026-08-23T09:41:13,ves00442474,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,18603,428,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00442474?apport=sans
2026-08-23T09:41:13,ves00456446,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,428,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456446?apport=sans
2026-08-23T09:41:13,ves00411567,peugeot,5008-iii,hybrid-145-ch-e-dcs6-allure,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 Allure,,,Hybride,Automatique,10,428,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-allure-ves00411567?apport=sans
2026-08-23T09:41:13,ves00432569,audi,audi-a1-sportback,30-tfsi-116-ch-s-tronic-7-s-line,SANS APPORT AUDI Audi A1 SportBack 30 TFSI 116 ch S tronic 7 S Line,,,Essence,Automatique,10,428,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/audi-a1-sportback/30-tfsi-116-ch-s-tronic-7-s-line-ves00432569?apport=sans
2026-08-23T09:41:13,ves00447946,volkswagen,t-roc,15-tsi-evo2-150-start-stop-dsg7-r-line,VOLKSWAGEN T-Roc 1.5 TSI EVO2 150 Start/Stop DSG7 R-Line,occasion,SANS APPORT,Essence,Automatique,3732,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-roc/15-tsi-evo2-150-start-stop-dsg7-r-line-ves00447946?apport=sans
2026-08-23T09:41:13,ves00456830,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00456830?apport=sans
2026-08-23T09:41:13,ves00452115,dacia,bigster,mild-hybrid-g-140-expression,SANS APPORT DACIA Bigster Mild Hybrid-G 140 Expression,,,Essence,Manuelle,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-g-140-expression-ves00452115?apport=sans
2026-08-23T09:41:13,ves00450545,peugeot,3008-iii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00450545?apport=sans
2026-08-23T09:41:13,ves00455556,peugeot,308-sw-iii,sw-bluehdi-130ch-ss-eat8-allure,SANS APPORT PEUGEOT 308 SW III SW BlueHDi 130ch S&S EAT8 Allure,,,Diesel,Automatique,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/sw-bluehdi-130ch-ss-eat8-allure-ves00455556?apport=sans
2026-08-23T09:41:13,ves00459090,dacia,duster-iii,hybrid-155-extreme,SANS APPORT DACIA Duster III Hybrid 155 Extreme,,,Hybride,Automatique,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-155-extreme-ves00459090?apport=sans
2026-08-23T09:41:13,ves00411800,peugeot,5008-iii,hybrid-145-ch-e-dcs6-allure,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 Allure,,,Hybride,Automatique,10,429,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-allure-ves00411800?apport=sans
2026-08-23T09:41:13,ves00447040,peugeot,308-sw-iii,sw-bluehdi-130ch-ss-eat8-style,SANS APPORT PEUGEOT 308 SW III SW BlueHDi 130ch S&S EAT8 Style,,,Diesel,Automatique,10,430,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/sw-bluehdi-130ch-ss-eat8-style-ves00447040?apport=sans
2026-08-23T09:41:13,ves00406693,hyundai,tucson-iv,16-t-gdi-215-hybrid-bva6-executive,HYUNDAI Tucson IV 1.6 T-GDI 215 Hybrid BVA6 Executive,occasion,SANS APPORT,Hybride,Automatique,3500,430,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iv/16-t-gdi-215-hybrid-bva6-executive-ves00406693?apport=sans
2026-08-23T09:41:13,ves00457728,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,7870,430,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00457728?apport=sans
2026-08-23T09:41:13,ves00458891,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,430,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00458891?apport=sans
2026-08-23T09:41:13,ves00451447,dacia,duster-iii,hybrid-g-150-4x4-expression,SANS APPORT DACIA Duster III Hybrid-G 150 4x4 Expression,,,Essence,Automatique,10,430,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-g-150-4x4-expression-ves00451447?apport=sans
2026-08-23T09:41:13,ves00452122,dacia,bigster,mild-hybrid-g-140-expression,SANS APPORT DACIA Bigster Mild Hybrid-G 140 Expression,,,Essence,Manuelle,10,431,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-g-140-expression-ves00452122?apport=sans
2026-08-23T09:41:13,ves00456440,renault,captur-ii,e-tech-full-hybrid-160-ch-esprit-alpine,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch esprit Alpine,,,Hybride,Automatique,10,431,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-esprit-alpine-ves00456440?apport=sans
2026-08-23T09:41:13,ves00448050,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,,,Hybride,Automatique,10,431,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00448050?apport=sans
2026-08-23T09:41:13,ves00456841,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,431,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00456841?apport=sans
